Year,Month,Sensor_ID,Hourly_Counts,sensor_description,sensor_name
2010,04,4,1111326,Town Hall (West),Swa123_T
2010,04,3,837419,Melbourne Central,Swa295_T
2010,04,2,779147,Bourke Street Mall (South),Bou283_T
2010,04,5,743949,Princes Bridge,PriNW_T
2010,04,6,709573,Flinders Street Station Underpass,FliS_T
2010,04,1,584322,Bourke Street Mall (North),Bou292_T
2010,04,15,545050,State Library,QV_T
2010,04,16,513211,Australia on Collins,Col270_T
2010,04,13,487441,Flagstaff Station,Wil277_T
2010,04,17,319625,Collins Place (South),Col15_T
2012,02,4,1136505,Town Hall (West),Swa123_T
2012,02,3,797638,Melbourne Central,Swa295_T
2012,02,6,796421,Flinders Street Station Underpass,FliS_T
2012,02,2,795730,Bourke Street Mall (South),Bou283_T
2012,02,1,693906,Bourke Street Mall (North),Bou292_T
2012,02,5,629101,Princes Bridge,PriNW_T
2012,02,13,566731,Flagstaff Station,Wil277_T
2012,02,15,548209,State Library,QV_T
2012,02,16,501062,Australia on Collins,Col270_T
2012,02,17,350724,Collins Place (South),Col15_T
2015,09,38,1727151,Flinders St-Swanston St (West),Swa11_T
2015,09,4,1049441,Town Hall (West),Swa123_T
2015,09,6,1038950,Flinders Street Station Underpass,FliS_T
2015,09,22,1021606,Flinders St-Elizabeth St (East),Eli274_T
2015,09,3,930881,Melbourne Central,Swa295_T
2015,09,5,821938,Princes Bridge,PriNW_T
2015,09,1,802090,Bourke Street Mall (North),Bou292_T
2015,09,24,758920,Spencer St-Collins St (North),Col620_T
2015,09,2,751721,Bourke Street Mall (South),Bou283_T
2015,09,29,745970,St Kilda Rd-Alexandra Gardens,AG_T
2009,07,4,1110075,Town Hall (West),Swa123_T
2009,07,2,877690,Bourke Street Mall (South),Bou283_T
2009,07,3,826210,Melbourne Central,Swa295_T
2009,07,6,757096,Flinders Street Station Underpass,FliS_T
2009,07,5,743246,Princes Bridge,PriNW_T
2009,07,1,610587,Bourke Street Mall (North),Bou292_T
2009,07,13,562069,Flagstaff Station,Wil277_T
2009,07,16,530208,Australia on Collins,Col270_T
2009,07,15,525256,State Library,QV_T
2009,07,17,346578,Collins Place (South),Col15_T
2021,07,41,709195,Flinders La-Swanston St (West),Swa31
2021,07,22,587906,Flinders St-Elizabeth St (East),Eli274_T
2021,07,5,526115,Princes Bridge,PriNW_T
2021,07,35,499399,Southbank,SouthB_T
2021,07,4,483035,Town Hall (West),Swa123_T
2021,07,28,408728,The Arts Centre,VAC_T
2021,07,55,405882,Elizabeth St-La Trobe St (East),Eli380_T
2021,07,1,397827,Bourke Street Mall (North),Bou292_T
2021,07,6,363938,Flinders Street Station Underpass,FliS_T
2021,07,15,343527,State Library,QV_T
2014,03,4,1151765,Town Hall (West),Swa123_T
2014,03,22,1099678,Flinders St-Elizabeth St (East),Eli274_T
2014,03,3,1083106,Melbourne Central,Swa295_T
2014,03,1,845532,Bourke Street Mall (North),Bou292_T
2014,03,5,844643,Princes Bridge,PriNW_T
2014,03,32,836980,City Square,CSq_T
2014,03,2,787833,Bourke Street Mall (South),Bou283_T
2014,03,15,744602,State Library,QV_T
2014,03,24,733306,Spencer St-Collins St (North),Col620_T
2014,03,28,679056,The Arts Centre,VAC_T
2020,02,22,1209332,Flinders St-Elizabeth St (East),Eli274_T
2020,02,41,1174631,Flinders La-Swanston St (West),Swa31
2020,02,6,1006221,Flinders Street Station Underpass,FliS_T
2020,02,35,1002477,Southbank,SouthB_T
2020,02,5,942341,Princes Bridge,PriNW_T
2020,02,4,905988,Town Hall (West),Swa123_T
2020,02,24,888466,Spencer St-Collins St (North),Col620_T
2020,02,1,799619,Bourke Street Mall (North),Bou292_T
2020,02,3,741496,Melbourne Central,Swa295_T
2020,02,28,701412,The Arts Centre,VAC_T
2011,11,4,1080001,Town Hall (West),Swa123_T
2011,11,2,927147,Bourke Street Mall (South),Bou283_T
2011,11,6,827084,Flinders Street Station Underpass,FliS_T
2011,11,3,796439,Melbourne Central,Swa295_T
2011,11,5,596603,Princes Bridge,PriNW_T
2011,11,13,547839,Flagstaff Station,Wil277_T
2011,11,16,535336,Australia on Collins,Col270_T
2011,11,15,438092,State Library,QV_T
2011,11,17,366921,Collins Place (South),Col15_T
2011,11,9,281895,Southern Cross Station,Col700_T
2019,11,22,1311400,Flinders St-Elizabeth St (East),Eli274_T
2019,11,41,1123654,Flinders La-Swanston St (West),Swa31
2019,11,6,1105507,Flinders Street Station Underpass,FliS_T
2019,11,4,1074747,Town Hall (West),Swa123_T
2019,11,24,1054288,Spencer St-Collins St (North),Col620_T
2019,11,1,1037267,Bourke Street Mall (North),Bou292_T
2019,11,3,901523,Melbourne Central,Swa295_T
2019,11,28,774709,The Arts Centre,VAC_T
2019,11,35,770162,Southbank,SouthB_T
2019,11,2,744945,Bourke Street Mall (South),Bou283_T
2011,06,4,1033749,Town Hall (West),Swa123_T
2011,06,2,949292,Bourke Street Mall (South),Bou283_T
2011,06,3,787632,Melbourne Central,Swa295_T
2011,06,6,781994,Flinders Street Station Underpass,FliS_T
2011,06,5,563498,Princes Bridge,PriNW_T
2011,06,13,528791,Flagstaff Station,Wil277_T
2011,06,16,519698,Australia on Collins,Col270_T
2011,06,15,479012,State Library,QV_T
2011,06,17,347097,Collins Place (South),Col15_T
2011,06,9,282452,Southern Cross Station,Col700_T
2017,02,35,1209324,Southbank,SouthB_T
2017,02,6,1021211,Flinders Street Station Underpass,FliS_T
2017,02,5,914301,Princes Bridge,PriNW_T
2017,02,24,899168,Spencer St-Collins St (North),Col620_T
2017,02,3,893209,Melbourne Central,Swa295_T
2017,02,1,884361,Bourke Street Mall (North),Bou292_T
2017,02,2,686297,Bourke Street Mall (South),Bou283_T
2017,02,28,676087,The Arts Centre,VAC_T
2017,02,15,629603,State Library,QV_T
2017,02,13,616789,Flagstaff Station,Wil277_T
2019,10,22,1366031,Flinders St-Elizabeth St (East),Eli274_T
2019,10,6,1151298,Flinders Street Station Underpass,FliS_T
2019,10,24,1089498,Spencer St-Collins St (North),Col620_T
2019,10,4,1047186,Town Hall (West),Swa123_T
2019,10,1,1028681,Bourke Street Mall (North),Bou292_T
2019,10,5,1028104,Princes Bridge,PriNW_T
2019,10,41,982823,Flinders La-Swanston St (West),Swa31
2019,10,25,965404,Melbourne Convention Exhibition Centre,MCEC_T
2019,10,3,919197,Melbourne Central,Swa295_T
2019,10,35,861390,Southbank,SouthB_T
2021,08,22,372280,Flinders St-Elizabeth St (East),Eli274_T
2021,08,41,304048,Flinders La-Swanston St (West),Swa31
2021,08,55,269199,Elizabeth St-La Trobe St (East),Eli380_T
2021,08,25,245638,Melbourne Convention Exhibition Centre,MCEC_T
2021,08,35,231854,Southbank,SouthB_T
2021,08,4,213065,Town Hall (West),Swa123_T
2021,08,66,184230,State Library - New,QVN_T
2021,08,15,184230,State Library,QV_T
2021,08,47,181465,Melbourne Central-Elizabeth St (East),Eli250_T
2021,08,6,180941,Flinders Street Station Underpass,FliS_T
2011,09,4,1012580,Town Hall (West),Swa123_T
2011,09,2,840685,Bourke Street Mall (South),Bou283_T
2011,09,3,808565,Melbourne Central,Swa295_T
2011,09,6,791232,Flinders Street Station Underpass,FliS_T
2011,09,5,594221,Princes Bridge,PriNW_T
2011,09,13,554223,Flagstaff Station,Wil277_T
2011,09,16,523117,Australia on Collins,Col270_T
2011,09,15,500709,State Library,QV_T
2011,09,17,357663,Collins Place (South),Col15_T
2011,09,9,283582,Southern Cross Station,Col700_T
2013,11,4,1104187,Town Hall (West),Swa123_T
2013,11,22,1016083,Flinders St-Elizabeth St (East),Eli274_T
2013,11,3,918317,Melbourne Central,Swa295_T
2013,11,1,876165,Bourke Street Mall (North),Bou292_T
2013,11,2,839533,Bourke Street Mall (South),Bou283_T
2013,11,5,742520,Princes Bridge,PriNW_T
2013,11,24,665605,Spencer St-Collins St (North),Col620_T
2013,11,28,643419,The Arts Centre,VAC_T
2013,11,15,617230,State Library,QV_T
2013,11,6,610156,Flinders Street Station Underpass,FliS_T
2022,01,41,723167,Flinders La-Swanston St (West),Swa31
2022,01,35,699875,Southbank,SouthB_T
2022,01,4,537982,Town Hall (West),Swa123_T
2022,01,5,528785,Princes Bridge,PriNW_T
2022,01,3,470868,Melbourne Central,Swa295_T
2022,01,84,456394,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,01,55,455524,Elizabeth St-La Trobe St (East),Eli380_T
2022,01,1,412675,Bourke Street Mall (North),Bou292_T
2022,01,25,402501,Melbourne Convention Exhibition Centre,MCEC_T
2022,01,6,381308,Flinders Street Station Underpass,FliS_T
2021,11,41,833020,Flinders La-Swanston St (West),Swa31
2021,11,35,663154,Southbank,SouthB_T
2021,11,4,659965,Town Hall (West),Swa123_T
2021,11,1,616995,Bourke Street Mall (North),Bou292_T
2021,11,3,573539,Melbourne Central,Swa295_T
2021,11,6,554083,Flinders Street Station Underpass,FliS_T
2021,11,55,492453,Elizabeth St-La Trobe St (East),Eli380_T
2021,11,66,456515,State Library - New,QVN_T
2021,11,15,456515,State Library,QV_T
2021,11,25,456039,Melbourne Convention Exhibition Centre,MCEC_T
2010,09,4,1030277,Town Hall (West),Swa123_T
2010,09,2,784423,Bourke Street Mall (South),Bou283_T
2010,09,3,772614,Melbourne Central,Swa295_T
2010,09,6,746196,Flinders Street Station Underpass,FliS_T
2010,09,1,618262,Bourke Street Mall (North),Bou292_T
2010,09,5,590036,Princes Bridge,PriNW_T
2010,09,13,537300,Flagstaff Station,Wil277_T
2010,09,16,512188,Australia on Collins,Col270_T
2010,09,15,505153,State Library,QV_T
2010,09,17,357462,Collins Place (South),Col15_T
2017,10,41,1369663,Flinders La-Swanston St (West),Swa31
2017,10,35,1305189,Southbank,SouthB_T
2017,10,6,1149960,Flinders Street Station Underpass,FliS_T
2017,10,4,1037201,Town Hall (West),Swa123_T
2017,10,24,1013618,Spencer St-Collins St (North),Col620_T
2017,10,1,963580,Bourke Street Mall (North),Bou292_T
2017,10,3,956458,Melbourne Central,Swa295_T
2017,10,28,861405,The Arts Centre,VAC_T
2017,10,2,753803,Bourke Street Mall (South),Bou283_T
2017,10,47,743330,Melbourne Central-Elizabeth St (East),Eli250_T
2010,12,4,1232520,Town Hall (West),Swa123_T
2010,12,2,1192427,Bourke Street Mall (South),Bou283_T
2010,12,6,847734,Flinders Street Station Underpass,FliS_T
2010,12,3,780191,Melbourne Central,Swa295_T
2010,12,5,620999,Princes Bridge,PriNW_T
2010,12,16,588052,Australia on Collins,Col270_T
2010,12,15,474262,State Library,QV_T
2010,12,13,468864,Flagstaff Station,Wil277_T
2010,12,17,337140,Collins Place (South),Col15_T
2010,12,14,262484,Sandridge Bridge,SanBri_T
2012,11,4,1097719,Town Hall (West),Swa123_T
2012,11,3,897542,Melbourne Central,Swa295_T
2012,11,1,869758,Bourke Street Mall (North),Bou292_T
2012,11,2,846704,Bourke Street Mall (South),Bou283_T
2012,11,6,717746,Flinders Street Station Underpass,FliS_T
2012,11,5,695578,Princes Bridge,PriNW_T
2012,11,15,544294,State Library,QV_T
2012,11,13,540514,Flagstaff Station,Wil277_T
2012,11,16,525090,Australia on Collins,Col270_T
2012,11,9,342801,Southern Cross Station,Col700_T
2013,02,4,970271,Town Hall (West),Swa123_T
2013,02,3,829318,Melbourne Central,Swa295_T
2013,02,1,730890,Bourke Street Mall (North),Bou292_T
2013,02,5,702616,Princes Bridge,PriNW_T
2013,02,2,692982,Bourke Street Mall (South),Bou283_T
2013,02,6,620231,Flinders Street Station Underpass,FliS_T
2013,02,15,543332,State Library,QV_T
2013,02,13,527318,Flagstaff Station,Wil277_T
2013,02,16,483637,Australia on Collins,Col270_T
2013,02,9,355431,Southern Cross Station,Col700_T
2016,08,38,1805067,Flinders St-Swanston St (West),Swa11_T
2016,08,35,1139566,Southbank,SouthB_T
2016,08,4,1040264,Town Hall (West),Swa123_T
2016,08,3,1024618,Melbourne Central,Swa295_T
2016,08,6,1023647,Flinders Street Station Underpass,FliS_T
2016,08,1,997722,Bourke Street Mall (North),Bou292_T
2016,08,24,955010,Spencer St-Collins St (North),Col620_T
2016,08,5,877871,Princes Bridge,PriNW_T
2016,08,32,733874,City Square,CSq_T
2016,08,28,714621,The Arts Centre,VAC_T
2017,01,35,1400383,Southbank,SouthB_T
2017,01,6,1055408,Flinders Street Station Underpass,FliS_T
2017,01,5,1030135,Princes Bridge,PriNW_T
2017,01,1,915872,Bourke Street Mall (North),Bou292_T
2017,01,24,828032,Spencer St-Collins St (North),Col620_T
2017,01,2,773310,Bourke Street Mall (South),Bou283_T
2017,01,28,748812,The Arts Centre,VAC_T
2017,01,7,642163,Birrarung Marr,Fed_T
2017,01,32,579530,City Square,CSq_T
2017,01,15,545573,State Library,QV_T
2020,08,22,254305,Flinders St-Elizabeth St (East),Eli274_T
2020,08,55,180654,Elizabeth St-La Trobe St (East),Eli380_T
2020,08,41,137467,Flinders La-Swanston St (West),Swa31
2020,08,35,130420,Southbank,SouthB_T
2020,08,25,127307,Melbourne Convention Exhibition Centre,MCEC_T
2020,08,47,124483,Melbourne Central-Elizabeth St (East),Eli250_T
2020,08,26,115828,QV Market-Elizabeth St (West),Eli483_T
2020,08,6,98834,Flinders Street Station Underpass,FliS_T
2020,08,24,98464,Spencer St-Collins St (North),Col620_T
2020,08,4,97813,Town Hall (West),Swa123_T
2021,02,41,632923,Flinders La-Swanston St (West),Swa31
2021,02,22,517017,Flinders St-Elizabeth St (East),Eli274_T
2021,02,5,515746,Princes Bridge,PriNW_T
2021,02,4,456419,Town Hall (West),Swa123_T
2021,02,55,371647,Elizabeth St-La Trobe St (East),Eli380_T
2021,02,6,355201,Flinders Street Station Underpass,FliS_T
2021,02,1,354240,Bourke Street Mall (North),Bou292_T
2021,02,28,317626,The Arts Centre,VAC_T
2021,02,25,309576,Melbourne Convention Exhibition Centre,MCEC_T
2021,02,47,293808,Melbourne Central-Elizabeth St (East),Eli250_T
2021,06,41,574050,Flinders La-Swanston St (West),Swa31
2021,06,22,484247,Flinders St-Elizabeth St (East),Eli274_T
2021,06,35,426190,Southbank,SouthB_T
2021,06,4,415985,Town Hall (West),Swa123_T
2021,06,55,369319,Elizabeth St-La Trobe St (East),Eli380_T
2021,06,5,358617,Princes Bridge,PriNW_T
2021,06,1,349759,Bourke Street Mall (North),Bou292_T
2021,06,66,309081,State Library - New,QVN_T
2021,06,15,309081,State Library,QV_T
2021,06,47,295397,Melbourne Central-Elizabeth St (East),Eli250_T
2010,03,4,1145962,Town Hall (West),Swa123_T
2010,03,3,908894,Melbourne Central,Swa295_T
2010,03,5,823435,Princes Bridge,PriNW_T
2010,03,2,819131,Bourke Street Mall (South),Bou283_T
2010,03,6,778368,Flinders Street Station Underpass,FliS_T
2010,03,15,622935,State Library,QV_T
2010,03,1,620191,Bourke Street Mall (North),Bou292_T
2010,03,13,581126,Flagstaff Station,Wil277_T
2010,03,16,546200,Australia on Collins,Col270_T
2010,03,17,363730,Collins Place (South),Col15_T
2014,11,4,1173173,Town Hall (West),Swa123_T
2014,11,22,1070165,Flinders St-Elizabeth St (East),Eli274_T
2014,11,3,954541,Melbourne Central,Swa295_T
2014,11,2,832719,Bourke Street Mall (South),Bou283_T
2014,11,5,793174,Princes Bridge,PriNW_T
2014,11,32,750766,City Square,CSq_T
2014,11,24,676891,Spencer St-Collins St (North),Col620_T
2014,11,6,658042,Flinders Street Station Underpass,FliS_T
2014,11,15,587433,State Library,QV_T
2014,11,28,575398,The Arts Centre,VAC_T
2020,04,22,299425,Flinders St-Elizabeth St (East),Eli274_T
2020,04,55,203304,Elizabeth St-La Trobe St (East),Eli380_T
2020,04,35,194288,Southbank,SouthB_T
2020,04,41,156713,Flinders La-Swanston St (West),Swa31
2020,04,24,147616,Spencer St-Collins St (North),Col620_T
2020,04,4,130659,Town Hall (West),Swa123_T
2020,04,26,130433,QV Market-Elizabeth St (West),Eli483_T
2020,04,6,129411,Flinders Street Station Underpass,FliS_T
2020,04,3,127245,Melbourne Central,Swa295_T
2020,04,47,126345,Melbourne Central-Elizabeth St (East),Eli250_T
2017,06,35,1115676,Southbank,SouthB_T
2017,06,6,1009192,Flinders Street Station Underpass,FliS_T
2017,06,4,971094,Town Hall (West),Swa123_T
2017,06,1,968495,Bourke Street Mall (North),Bou292_T
2017,06,22,963521,Flinders St-Elizabeth St (East),Eli274_T
2017,06,24,954109,Spencer St-Collins St (North),Col620_T
2017,06,3,871622,Melbourne Central,Swa295_T
2017,06,28,849099,The Arts Centre,VAC_T
2017,06,5,748546,Princes Bridge,PriNW_T
2017,06,2,702261,Bourke Street Mall (South),Bou283_T
2021,09,22,311203,Flinders St-Elizabeth St (East),Eli274_T
2021,09,35,279021,Southbank,SouthB_T
2021,09,25,270099,Melbourne Convention Exhibition Centre,MCEC_T
2021,09,41,246759,Flinders La-Swanston St (West),Swa31
2021,09,55,242496,Elizabeth St-La Trobe St (East),Eli380_T
2021,09,6,237929,Flinders Street Station Underpass,FliS_T
2021,09,4,173612,Town Hall (West),Swa123_T
2021,09,47,164716,Melbourne Central-Elizabeth St (East),Eli250_T
2021,09,66,150230,State Library - New,QVN_T
2021,09,15,150230,State Library,QV_T
2010,02,4,948404,Town Hall (West),Swa123_T
2010,02,3,715260,Melbourne Central,Swa295_T
2010,02,2,712874,Bourke Street Mall (South),Bou283_T
2010,02,6,676841,Flinders Street Station Underpass,FliS_T
2010,02,5,676447,Princes Bridge,PriNW_T
2010,02,1,557650,Bourke Street Mall (North),Bou292_T
2010,02,13,517041,Flagstaff Station,Wil277_T
2010,02,16,473198,Australia on Collins,Col270_T
2010,02,15,453229,State Library,QV_T
2010,02,17,319189,Collins Place (South),Col15_T
2013,06,4,991671,Town Hall (West),Swa123_T
2013,06,3,833312,Melbourne Central,Swa295_T
2013,06,1,775793,Bourke Street Mall (North),Bou292_T
2013,06,2,735381,Bourke Street Mall (South),Bou283_T
2013,06,5,670550,Princes Bridge,PriNW_T
2013,06,6,575411,Flinders Street Station Underpass,FliS_T
2013,06,16,494405,Australia on Collins,Col270_T
2013,06,13,493864,Flagstaff Station,Wil277_T
2013,06,9,367707,Southern Cross Station,Col700_T
2013,06,17,287262,Collins Place (South),Col15_T
2016,05,38,1730658,Flinders St-Swanston St (West),Swa11_T
2016,05,4,1036787,Town Hall (West),Swa123_T
2016,05,22,1009353,Flinders St-Elizabeth St (East),Eli274_T
2016,05,6,1003051,Flinders Street Station Underpass,FliS_T
2016,05,35,1000634,Southbank,SouthB_T
2016,05,1,970128,Bourke Street Mall (North),Bou292_T
2016,05,3,963822,Melbourne Central,Swa295_T
2016,05,24,929631,Spencer St-Collins St (North),Col620_T
2016,05,5,799195,Princes Bridge,PriNW_T
2016,05,32,709200,City Square,CSq_T
2018,03,35,1552011,Southbank,SouthB_T
2018,03,41,1543041,Flinders La-Swanston St (West),Swa31
2018,03,6,1246582,Flinders Street Station Underpass,FliS_T
2018,03,5,1234106,Princes Bridge,PriNW_T
2018,03,22,1225208,Flinders St-Elizabeth St (East),Eli274_T
2018,03,4,1153946,Town Hall (West),Swa123_T
2018,03,24,1081960,Spencer St-Collins St (North),Col620_T
2018,03,3,1076732,Melbourne Central,Swa295_T
2018,03,1,1044253,Bourke Street Mall (North),Bou292_T
2018,03,28,919971,The Arts Centre,VAC_T
2009,09,4,1017890,Town Hall (West),Swa123_T
2009,09,2,836776,Bourke Street Mall (South),Bou283_T
2009,09,3,780036,Melbourne Central,Swa295_T
2009,09,6,700836,Flinders Street Station Underpass,FliS_T
2009,09,5,699272,Princes Bridge,PriNW_T
2009,09,13,545023,Flagstaff Station,Wil277_T
2009,09,1,532613,Bourke Street Mall (North),Bou292_T
2009,09,15,518451,State Library,QV_T
2009,09,16,481442,Australia on Collins,Col270_T
2009,09,17,334670,Collins Place (South),Col15_T
2013,07,4,1089411,Town Hall (West),Swa123_T
2013,07,3,907766,Melbourne Central,Swa295_T
2013,07,1,839856,Bourke Street Mall (North),Bou292_T
2013,07,2,826430,Bourke Street Mall (South),Bou283_T
2013,07,5,743225,Princes Bridge,PriNW_T
2013,07,6,629168,Flinders Street Station Underpass,FliS_T
2013,07,16,564946,Australia on Collins,Col270_T
2013,07,13,555564,Flagstaff Station,Wil277_T
2013,07,9,442078,Southern Cross Station,Col700_T
2013,07,17,330721,Collins Place (South),Col15_T
2022,07,41,1154246,Flinders La-Swanston St (West),Swa31
2022,07,35,908920,Southbank,SouthB_T
2022,07,3,779160,Melbourne Central,Swa295_T
2022,07,84,716653,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,07,66,698162,State Library - New,QVN_T
2022,07,5,628500,Princes Bridge,PriNW_T
2022,07,47,625502,Melbourne Central-Elizabeth St (East),Eli250_T
2022,07,25,621363,Melbourne Convention Exhibition Centre,MCEC_T
2022,07,6,604537,Flinders Street Station Underpass,FliS_T
2022,07,28,585960,The Arts Centre,VAC_T
2013,01,4,1113798,Town Hall (West),Swa123_T
2013,01,3,842286,Melbourne Central,Swa295_T
2013,01,2,802711,Bourke Street Mall (South),Bou283_T
2013,01,1,791206,Bourke Street Mall (North),Bou292_T
2013,01,5,738682,Princes Bridge,PriNW_T
2013,01,6,655292,Flinders Street Station Underpass,FliS_T
2013,01,16,501206,Australia on Collins,Col270_T
2013,01,13,439307,Flagstaff Station,Wil277_T
2013,01,7,335058,Birrarung Marr,Fed_T
2013,01,17,302399,Collins Place (South),Col15_T
2013,12,4,1327894,Town Hall (West),Swa123_T
2013,12,2,1145625,Bourke Street Mall (South),Bou283_T
2013,12,1,1141824,Bourke Street Mall (North),Bou292_T
2013,12,22,1117051,Flinders St-Elizabeth St (East),Eli274_T
2013,12,3,983912,Melbourne Central,Swa295_T
2013,12,5,776400,Princes Bridge,PriNW_T
2013,12,6,689307,Flinders Street Station Underpass,FliS_T
2013,12,15,621647,State Library,QV_T
2013,12,28,603502,The Arts Centre,VAC_T
2013,12,16,601616,Australia on Collins,Col270_T
2020,11,41,602980,Flinders La-Swanston St (West),Swa31
2020,11,22,558750,Flinders St-Elizabeth St (East),Eli274_T
2020,11,1,498611,Bourke Street Mall (North),Bou292_T
2020,11,4,490630,Town Hall (West),Swa123_T
2020,11,3,425215,Melbourne Central,Swa295_T
2020,11,55,393471,Elizabeth St-La Trobe St (East),Eli380_T
2020,11,47,366156,Melbourne Central-Elizabeth St (East),Eli250_T
2020,11,5,364502,Princes Bridge,PriNW_T
2020,11,35,361771,Southbank,SouthB_T
2020,11,6,324248,Flinders Street Station Underpass,FliS_T
2012,10,4,1043780,Town Hall (West),Swa123_T
2012,10,3,906661,Melbourne Central,Swa295_T
2012,10,6,838925,Flinders Street Station Underpass,FliS_T
2012,10,1,788582,Bourke Street Mall (North),Bou292_T
2012,10,2,773389,Bourke Street Mall (South),Bou283_T
2012,10,5,662185,Princes Bridge,PriNW_T
2012,10,13,580996,Flagstaff Station,Wil277_T
2012,10,15,566445,State Library,QV_T
2012,10,16,524900,Australia on Collins,Col270_T
2012,10,7,413742,Birrarung Marr,Fed_T
2014,02,4,1017371,Town Hall (West),Swa123_T
2014,02,22,992670,Flinders St-Elizabeth St (East),Eli274_T
2014,02,3,882554,Melbourne Central,Swa295_T
2014,02,1,787333,Bourke Street Mall (North),Bou292_T
2014,02,2,713106,Bourke Street Mall (South),Bou283_T
2014,02,5,696979,Princes Bridge,PriNW_T
2014,02,24,657325,Spencer St-Collins St (North),Col620_T
2014,02,15,630463,State Library,QV_T
2014,02,32,590744,City Square,CSq_T
2014,02,6,587789,Flinders Street Station Underpass,FliS_T
2017,12,41,1534446,Flinders La-Swanston St (West),Swa31
2017,12,35,1496960,Southbank,SouthB_T
2017,12,4,1264956,Town Hall (West),Swa123_T
2017,12,6,1196341,Flinders Street Station Underpass,FliS_T
2017,12,22,1153637,Flinders St-Elizabeth St (East),Eli274_T
2017,12,1,1136439,Bourke Street Mall (North),Bou292_T
2017,12,5,1086973,Princes Bridge,PriNW_T
2017,12,2,1027063,Bourke Street Mall (South),Bou283_T
2017,12,3,927957,Melbourne Central,Swa295_T
2017,12,24,911571,Spencer St-Collins St (North),Col620_T
2013,09,4,1001733,Town Hall (West),Swa123_T
2013,09,22,979596,Flinders St-Elizabeth St (East),Eli274_T
2013,09,3,884397,Melbourne Central,Swa295_T
2013,09,1,755760,Bourke Street Mall (North),Bou292_T
2013,09,2,745829,Bourke Street Mall (South),Bou283_T
2013,09,5,701649,Princes Bridge,PriNW_T
2013,09,24,660224,Spencer St-Collins St (North),Col620_T
2013,09,15,591823,State Library,QV_T
2013,09,6,585041,Flinders Street Station Underpass,FliS_T
2013,09,13,537065,Flagstaff Station,Wil277_T
2014,04,4,1198193,Town Hall (West),Swa123_T
2014,04,22,1069421,Flinders St-Elizabeth St (East),Eli274_T
2014,04,3,1015305,Melbourne Central,Swa295_T
2014,04,1,902012,Bourke Street Mall (North),Bou292_T
2014,04,32,866825,City Square,CSq_T
2014,04,2,845036,Bourke Street Mall (South),Bou283_T
2014,04,5,777851,Princes Bridge,PriNW_T
2014,04,15,657197,State Library,QV_T
2014,04,24,655581,Spencer St-Collins St (North),Col620_T
2014,04,6,615832,Flinders Street Station Underpass,FliS_T
2020,01,41,1354171,Flinders La-Swanston St (West),Swa31
2020,01,22,1290280,Flinders St-Elizabeth St (East),Eli274_T
2020,01,5,1247383,Princes Bridge,PriNW_T
2020,01,4,1030896,Town Hall (West),Swa123_T
2020,01,6,1019459,Flinders Street Station Underpass,FliS_T
2020,01,24,935880,Spencer St-Collins St (North),Col620_T
2020,01,35,910977,Southbank,SouthB_T
2020,01,28,893317,The Arts Centre,VAC_T
2020,01,1,892048,Bourke Street Mall (North),Bou292_T
2020,01,25,771333,Melbourne Convention Exhibition Centre,MCEC_T
2015,08,38,1753217,Flinders St-Swanston St (West),Swa11_T
2015,08,6,1089369,Flinders Street Station Underpass,FliS_T
2015,08,4,1071959,Town Hall (West),Swa123_T
2015,08,3,956631,Melbourne Central,Swa295_T
2015,08,1,798046,Bourke Street Mall (North),Bou292_T
2015,08,5,779201,Princes Bridge,PriNW_T
2015,08,24,777888,Spencer St-Collins St (North),Col620_T
2015,08,2,733689,Bourke Street Mall (South),Bou283_T
2015,08,28,656452,The Arts Centre,VAC_T
2015,08,15,623419,State Library,QV_T
2017,03,35,1389256,Southbank,SouthB_T
2017,03,6,1163239,Flinders Street Station Underpass,FliS_T
2017,03,3,1065189,Melbourne Central,Swa295_T
2017,03,24,1060384,Spencer St-Collins St (North),Col620_T
2017,03,1,1033731,Bourke Street Mall (North),Bou292_T
2017,03,5,1020710,Princes Bridge,PriNW_T
2017,03,2,757690,Bourke Street Mall (South),Bou283_T
2017,03,15,719976,State Library,QV_T
2017,03,13,712181,Flagstaff Station,Wil277_T
2017,03,53,543269,Collins Street (North),Col254_T
2017,07,41,1504540,Flinders La-Swanston St (West),Swa31
2017,07,35,1203955,Southbank,SouthB_T
2017,07,4,1080143,Town Hall (West),Swa123_T
2017,07,6,1055075,Flinders Street Station Underpass,FliS_T
2017,07,1,1005119,Bourke Street Mall (North),Bou292_T
2017,07,24,996873,Spencer St-Collins St (North),Col620_T
2017,07,3,963212,Melbourne Central,Swa295_T
2017,07,28,804272,The Arts Centre,VAC_T
2017,07,2,742760,Bourke Street Mall (South),Bou283_T
2017,07,45,669455,Little Collins St-Swanston St (East),Swa148_T
2017,11,41,1434538,Flinders La-Swanston St (West),Swa31
2017,11,35,1336592,Southbank,SouthB_T
2017,11,22,1178237,Flinders St-Elizabeth St (East),Eli274_T
2017,11,6,1174889,Flinders Street Station Underpass,FliS_T
2017,11,4,1093601,Town Hall (West),Swa123_T
2017,11,5,1055953,Princes Bridge,PriNW_T
2017,11,24,994839,Spencer St-Collins St (North),Col620_T
2017,11,1,990897,Bourke Street Mall (North),Bou292_T
